,co2,co2-Stdev,ch4,ch4-Stdev,co,co-Stdev,AT,AT-Stdev,AP,AP-Stdev,RH,RH-Stdev,WS,WS-Stdev,WD,WD-Stdev
2019-02-08 16:00:00,415.369,0.033,1956.58,0.309,136.91,0.955,-12.298,0.167,947.068,0.126,67.039,1.678,5.145,0.546,134.234,11.096
2019-02-08 17:00:00,415.218,0.073,1955.38,0.649,135.753,1.052,-12.119,0.083,946.838,0.03,65.851,0.881,5.385,0.684,138.434,5.611
2019-02-08 18:00:00,414.994,0.043,1953.36,0.364,134.35,0.737,-12.021,0.096,946.781,0.049,63.301,0.942,5.35,0.696,137.814,5.127
2019-02-08 19:00:00,414.892,0.028,1952.59,0.269,133.38,0.764,-11.926,0.137,946.591,0.099,60.9,0.945,5.729,0.811,135.483,8.356
2019-02-08 20:00:00,414.855,0.024,1952.36,0.202,133.316,0.936,-12.068,0.112,946.409,0.048,61.481,1.091,5.386,0.698,144.709,6.787
2019-02-08 21:00:00,414.854,0.025,1952.83,0.455,133.512,0.903,-12.033,0.159,946.337,0.068,60.26,1.339,4.671,0.928,146.613,7.955
2019-02-08 22:00:00,414.924,0.012,1954.19,0.303,133.809,0.819,-12.255,0.072,946.141,0.056,61.977,0.602,4.709,0.761,143.74,9.81
2019-02-08 23:00:00,414.957,0.019,1955.36,0.419,134.073,0.799,-11.995,0.096,946.009,0.085,60.832,1.398,4.1,0.805,136.217,8.565
2019-02-09 00:00:00,414.985,0.011,1955.94,0.212,134.196,0.815,-12.313,0.093,945.743,0.104,66.341,1.213,4.634,0.849,147.002,10.003
2019-02-09 01:00:00,414.988,0.018,1956.37,0.207,134.329,0.856,-12.403,0.064,945.382,0.105,66.488,1.187,4.448,0.653,143.584,10.15
2019-02-09 02:00:00,415.087,0.04,1956.87,0.186,134.75,0.832,-12.508,0.063,945.135,0.048,65.757,0.582,4.4,0.578,144.54,8.937
2019-02-09 03:00:00,415.156,0.012,1957.3,0.141,135.091,0.768,-12.536,0.054,944.841,0.126,65.286,0.813,4.254,0.735,140.74,7.556
2019-02-09 04:00:00,415.209,0.019,1957.52,0.173,135.681,0.813,-12.503,0.094,944.578,0.048,63.809,0.79,4.027,0.856,140.672,7.805
2019-02-09 05:00:00,415.286,0.019,1957.92,0.252,136.235,0.905,-12.393,0.064,944.363,0.067,61.864,0.799,4.268,0.501,137.682,6.295
2019-02-09 06:00:00,415.254,0.04,1958.35,0.2,135.916,0.865,-12.296,0.104,944.065,0.065,59.898,0.779,5.03,0.671,133.056,7.944
2019-02-09 07:00:00,415.2,0.039,1958.32,0.233,135.422,0.907,-12.302,0.092,943.955,0.053,59.269,0.698,5.617,0.545,133.876,5.423
2019-02-09 08:00:00,415.192,0.02,1958.69,0.189,135.294,0.716,-12.394,0.11,943.905,0.031,58.628,0.679,5.367,0.566,139.716,4.817
2019-02-09 09:00:00,415.171,0.013,1958.71,0.139,134.872,0.899,-12.48,0.079,943.913,0.039,58.785,0.541,5.13,0.555,142.384,7.748
2019-02-09 10:00:00,415.178,0.017,1958.46,0.178,135.051,0.901,-12.537,0.097,943.688,0.094,58.125,0.566,5.268,0.918,137.923,5.492
2019-02-09 11:00:00,415.029,0.034,1957.08,0.301,133.942,0.795,-12.632,0.137,943.471,0.062,57.765,1.06,5.539,0.641,139.316,5.471
2019-02-09 12:00:00,414.984,0.019,1956.44,0.251,133.617,0.946,-12.916,0.097,943.342,0.03,59.511,0.64,4.548,0.542,136.019,5.43
2019-02-09 13:00:00,414.942,0.036,1955.68,0.389,133.571,0.828,-13.139,0.177,943.123,0.102,60.961,0.874,3.77,0.959,142.159,6.334
2019-02-09 14:00:00,414.866,0.013,1954.93,0.129,133.37,0.814,-13.363,0.192,942.904,0.088,60.572,1.205,5.048,0.727,140.398,5.491
2019-02-09 15:00:00,414.878,0.014,1955.14,0.174,133.496,0.798,-13.549,0.1,942.729,0.035,59.939,0.791,5.967,0.485,140.135,5.945
2019-02-09 16:00:00,414.934,0.036,1955.39,0.219,134.375,0.879,-13.756,0.114,942.597,0.076,60.348,0.798,6.541,0.407,135.266,3.438
2019-02-09 17:00:00,415.027,0.03,1955.77,0.262,135.225,0.694,-13.893,0.059,942.443,0.033,60.209,0.607,6.265,0.599,134.979,4.663
2019-02-09 18:00:00,415.094,0.014,1956.26,0.175,135.386,0.751,-13.984,0.111,942.338,0.036,60.375,0.992,6.408,0.578,138.45,4.034
2019-02-09 19:00:00,415.124,0.022,1956.63,0.248,135.658,0.794,-13.881,0.126,942.152,0.064,60.12,0.809,6.131,0.456,137.267,3.539
2019-02-09 20:00:00,415.111,0.039,1956.54,0.363,135.549,0.938,-13.725,0.188,941.948,0.052,59.549,1.926,7.158,0.644,136.947,5.28
2019-02-09 21:00:00,415.088,0.018,1956.4,0.143,135.378,0.809,-13.868,0.102,941.799,0.066,61.707,0.73,7.074,0.609,136.016,4.568
2019-02-09 22:00:00,415.17,0.033,1957.03,0.236,135.753,1.002,-13.778,0.13,941.665,0.065,61.414,0.721,6.391,0.494,137.816,4.239
2019-02-09 23:00:00,415.191,0.017,1957.22,0.238,135.984,0.734,-14.007,0.13,941.497,0.051,64.23,0.968,7.075,0.622,137.449,4.263
2019-02-10 00:00:00,415.239,0.031,1957.69,0.257,135.967,0.913,-14.077,0.091,941.386,0.025,64.452,0.913,5.627,0.805,137.379,6.279
2019-02-10 01:00:00,415.283,0.013,1957.99,0.114,136.2,1.035,-14.098,0.093,941.238,0.061,64.196,0.921,5.804,0.733,140.434,5.076
2019-02-10 02:00:00,415.311,0.017,1958.02,0.169,136.428,0.786,-14.136,0.085,940.89,0.15,62.67,0.931,6.128,0.497,140.286,6.365
2019-02-10 03:00:00,415.349,0.01,1958.41,0.138,136.348,0.847,-14.087,0.118,940.687,0.078,61.616,1.197,5.348,1.141,141.926,6.325
2019-02-10 04:00:00,415.359,0.012,1958.43,0.142,136.282,0.743,-13.935,0.122,940.822,0.053,58.489,1.527,3.153,0.626,143.02,13.583
2019-02-10 05:00:00,415.329,0.023,1958.19,0.187,136.375,0.841,-14.035,0.265,940.723,0.024,57.895,3.267,2.706,0.769,133.515,15.599
2019-02-10 06:00:00,415.288,0.017,1958.02,0.144,135.98,0.79,-13.754,0.107,940.666,0.017,53.03,0.883,2.134,0.526,125.202,10.358
2019-02-10 07:00:00,415.28,0.025,1957.9,0.124,135.859,0.832,-13.883,0.166,940.721,0.042,53.533,2.426,3.297,1.287,135.388,16.398
2019-02-10 08:00:00,415.324,0.01,1958.06,0.111,136.294,0.836,-14.261,0.184,940.706,0.085,54.592,3.343,4.832,0.681,153.644,8.063
2019-02-10 09:00:00,415.322,0.017,1958.18,0.165,135.957,0.85,-14.033,0.232,940.787,0.058,53.131,4.584,1.89,0.759,139.167,15.629
2019-02-10 10:00:00,415.323,0.031,1958.46,0.179,135.722,0.843,-13.525,0.224,940.711,0.088,50.086,3.58,1.149,0.452,109.888,53.978
2019-02-10 11:00:00,415.272,0.028,1958.21,0.193,135.542,1.001,-13.004,0.13,940.827,0.059,48.104,1.804,0.926,0.444,34.349,44.548
2019-02-10 12:00:00,415.277,0.031,1958.46,0.195,135.409,0.823,-12.808,0.195,940.69,0.068,46.522,1.646,1.56,0.754,24.058,44.331
2019-02-10 13:00:00,415.245,0.012,1958.32,0.135,135.262,0.953,-12.306,0.372,940.484,0.058,43.448,4.49,2.97,0.58,352.402,9.019
2019-02-10 14:00:00,415.23,0.015,1958.3,0.128,135.016,0.952,-12.202,0.2,940.357,0.024,42.945,5.598,3.678,0.613,345.551,10.157
2019-02-10 15:00:00,415.206,0.011,1958.24,0.125,135.112,0.866,-12.506,0.062,940.349,0.02,64.676,4.917,2.805,0.737,355.961,6.018
2019-02-10 16:00:00,415.147,0.024,1957.99,0.211,134.323,0.941,-12.259,0.109,940.239,0.077,78.008,1.523,1.865,0.703,355.78,22.294
2019-02-10 17:00:00,415.102,0.038,1957.54,0.388,133.574,0.981,-12.104,0.191,940.088,0.032,78.319,1.035,0.824,0.423,218.961,77.835
2019-02-10 18:00:00,415.105,0.015,1957.41,0.239,133.712,0.902,-11.74,0.165,939.991,0.021,79.286,1.39,1.465,0.72,236.943,68.466
2019-02-10 19:00:00,415.06,0.012,1956.81,0.153,133.145,0.791,-11.619,0.129,940.014,0.037,76.439,0.558,2.256,0.49,186.466,6.274
2019-02-10 20:00:00,415.07,0.014,1956.96,0.147,133.095,0.841,-11.751,0.096,939.877,0.039,77.636,0.512,2.872,0.603,188.937,8.316
2019-02-10 21:00:00,415.112,0.019,1957.51,0.239,133.72,0.88,-11.449,0.168,939.762,0.068,73.306,2.999,2.239,0.669,182.085,8.098
2019-02-10 22:00:00,415.14,0.013,1957.64,0.185,133.742,0.683,-11.458,0.122,939.567,0.053,68.361,1.708,2.05,0.48,151.91,8.877
2019-02-10 23:00:00,415.135,0.013,1957.47,0.216,133.5,0.799,-11.593,0.244,939.576,0.043,63.179,2.522,1.17,0.422,129.715,30.94
2019-02-11 00:00:00,415.151,0.014,1957.63,0.234,133.844,0.878,-11.61,0.116,939.731,0.11,62.438,2.381,0.599,0.262,123.229,56.447
2019-02-11 01:00:00,415.194,0.035,1957.69,0.345,134.224,0.979,-11.796,0.104,940.039,0.057,46.541,6.606,1.474,0.471,118.362,24.136
2019-02-11 02:00:00,415.304,0.074,1958.75,0.71,134.85,0.976,-12.486,0.339,940.219,0.025,40.936,4.754,3.094,0.863,126.621,17.254
2019-02-11 03:00:00,415.418,0.054,1959.91,0.582,135.787,0.798,-12.473,0.106,940.392,0.081,36.31,0.776,3.804,0.708,120.825,15.422
2019-02-11 04:00:00,415.72,0.141,1962.99,1.468,137.612,1.152,-12.626,0.152,940.541,0.069,39.238,1.272,5.583,0.623,150.335,5.475
2019-02-11 05:00:00,416.89,0.403,1975.13,4.205,144.508,2.486,-12.734,0.124,940.82,0.118,47.644,3.321,6.545,0.497,147.183,5.309
2019-02-11 06:00:00,417.754,0.145,1984.79,1.893,149.707,1.289,-12.632,0.113,941.175,0.094,56.491,1.933,6.405,0.639,144.215,3.39
2019-02-11 07:00:00,418.052,0.039,1989.55,0.81,151.316,0.911,-12.414,0.111,941.451,0.101,60.931,1.429,6.284,0.543,145.179,4.523
2019-02-11 08:00:00,417.878,0.078,1989.0,0.689,149.929,1.144,-12.407,0.112,941.701,0.041,63.762,0.685,7.351,0.55,146.131,4.351
2019-02-11 09:00:00,417.532,0.129,1985.6,1.308,148.081,1.092,-12.324,0.114,941.726,0.059,64.37,0.748,8.773,0.566,141.649,3.025
2019-02-11 10:00:00,417.263,0.052,1982.71,0.472,146.378,0.778,-12.654,0.126,941.966,0.033,68.116,1.298,7.436,0.545,143.734,3.254
2019-02-11 11:00:00,417.193,0.057,1981.93,0.565,145.769,1.043,-12.661,0.1,942.065,0.045,68.701,0.547,7.15,0.695,145.944,5.386
2019-02-11 12:00:00,417.255,0.035,1982.43,0.346,146.088,0.923,-12.67,0.088,942.18,0.07,69.011,0.457,6.192,0.72,150.319,8.256
2019-02-11 13:00:00,417.102,0.054,1980.83,0.529,145.232,0.888,-12.776,0.113,942.395,0.082,68.681,0.555,6.001,0.84,149.561,6.549
2019-02-11 14:00:00,416.934,0.083,1979.07,0.847,144.3,1.025,-13.084,0.151,942.425,0.037,68.72,0.502,5.79,0.611,148.669,6.819
2019-02-11 15:00:00,416.777,0.127,1977.36,1.332,142.912,1.0,-13.666,0.253,942.439,0.025,69.365,1.086,6.638,0.559,145.863,5.589
2019-02-11 16:00:00,416.655,0.024,1975.99,0.244,142.406,0.9,-13.846,0.084,942.547,0.085,69.397,0.732,6.208,0.559,142.281,6.377
2019-02-11 17:00:00,416.598,0.038,1975.29,0.486,141.965,0.819,-13.945,0.094,942.595,0.058,69.655,0.57,7.057,0.705,144.149,3.994
2019-02-11 18:00:00,416.525,0.036,1974.13,0.396,141.509,0.766,-13.857,0.085,942.646,0.087,69.826,0.855,7.091,0.474,138.766,2.906
2019-02-11 19:00:00,416.447,0.026,1973.03,0.234,140.821,0.87,-14.074,0.086,942.816,0.074,72.935,1.086,7.824,0.714,139.015,3.635
2019-02-11 20:00:00,416.309,0.053,1971.26,0.624,139.649,0.854,-14.39,0.101,943.031,0.103,75.365,1.031,8.044,0.696,139.3,3.834
2019-02-11 21:00:00,416.177,0.027,1969.96,0.304,138.907,0.918,-14.729,0.118,943.181,0.058,76.519,1.183,7.302,0.631,146.574,7.921
2019-02-11 22:00:00,416.235,0.03,1970.54,0.262,139.203,0.848,-14.785,0.091,943.432,0.038,77.011,0.482,6.121,0.493,150.647,6.007
2019-02-11 23:00:00,416.123,0.022,1969.36,0.252,138.531,0.89,-14.882,0.059,943.409,0.039,75.858,1.169,5.979,0.49,149.8,4.851
2019-02-12 00:00:00,416.065,0.029,1968.46,0.34,138.059,0.967,-15.046,0.096,943.374,0.043,73.654,0.718,5.902,0.651,147.83,7.109
2019-02-12 01:00:00,416.038,0.046,1967.7,0.609,138.045,0.872,-15.409,0.163,943.49,0.034,72.133,0.79,6.144,0.705,146.076,6.406
2019-02-12 02:00:00,415.93,0.038,1966.36,0.439,137.392,0.888,-15.832,0.182,943.569,0.032,72.238,0.556,6.506,0.669,146.281,6.006
2019-02-12 03:00:00,415.789,0.047,1964.66,0.596,136.524,0.91,-16.271,0.148,943.539,0.055,73.244,0.531,7.214,0.604,145.396,6.048
2019-02-12 04:00:00,415.666,0.057,1962.93,0.765,135.796,0.967,-16.611,0.132,943.765,0.056,73.692,0.505,7.013,0.693,147.582,6.574
2019-02-12 05:00:00,415.624,0.035,1962.18,0.425,135.706,0.915,-16.823,0.091,943.904,0.022,74.798,0.651,6.597,0.577,149.214,5.21
2019-02-12 06:00:00,415.679,0.023,1962.77,0.299,136.152,0.878,-16.895,0.084,943.955,0.043,75.639,0.633,5.995,0.608,153.849,6.359
2019-02-12 07:00:00,415.733,0.026,1963.39,0.284,136.262,0.824,-16.952,0.075,943.992,0.047,76.003,0.46,5.625,0.418,153.166,5.525
2019-02-12 08:00:00,415.792,0.025,1964.01,0.283,136.884,1.014,-17.046,0.091,944.082,0.029,76.596,0.602,5.658,0.407,154.721,6.068
2019-02-12 09:00:00,415.931,0.015,1965.51,0.214,137.29,0.749,-17.107,0.108,944.195,0.042,77.577,0.661,4.806,0.659,153.678,6.008
2019-02-12 10:00:00,415.956,0.032,1965.82,0.385,137.653,0.941,-17.278,0.082,944.275,0.058,80.157,1.457,4.434,0.365,157.582,5.734
2019-02-12 11:00:00,416.011,0.014,1966.63,0.184,138.051,0.751,-16.911,0.111,944.173,0.025,80.677,0.543,4.255,0.357,159.248,5.669
2019-02-12 12:00:00,416.037,0.013,1967.02,0.172,138.187,0.93,-16.814,0.202,944.211,0.026,81.319,0.979,3.679,0.682,149.732,8.415
2019-02-12 13:00:00,416.039,0.028,1966.88,0.339,138.479,0.828,-15.71,0.166,944.173,0.066,77.633,0.975,2.929,0.358,125.142,19.779
2019-02-12 14:00:00,416.049,0.022,1966.9,0.244,138.488,0.798,-15.816,0.109,944.078,0.059,78.058,0.646,2.453,0.318,151.602,8.15
2019-02-12 15:00:00,416.151,0.036,1967.75,0.254,139.008,0.946,-15.569,0.108,943.872,0.049,73.011,2.811,1.976,0.258,136.556,10.408
2019-02-12 16:00:00,416.078,0.103,1966.54,1.554,138.689,0.915,-15.609,0.101,943.764,0.028,68.061,4.447,1.385,0.54,106.942,37.967
2019-02-12 17:00:00,415.319,0.124,1956.11,1.545,133.52,1.383,-15.038,0.072,943.651,0.066,51.349,2.694,1.811,0.811,43.999,26.185
2019-02-12 18:00:00,415.25,0.06,1954.91,0.793,133.412,1.032,-14.985,0.192,943.369,0.059,48.03,1.427,0.613,0.208,85.895,45.683
2019-02-12 19:00:00,415.268,0.062,1954.98,0.854,133.467,0.982,-14.759,0.195,943.146,0.062,44.014,1.267,0.717,0.214,98.453,42.905
2019-02-12 20:00:00,415.302,0.123,1955.52,1.585,133.661,1.478,-14.94,0.112,943.084,0.036,45.496,2.324,2.485,1.238,357.057,26.404
2019-02-12 21:00:00,415.087,0.033,1953.01,0.424,130.748,1.0,-14.902,0.059,942.943,0.048,54.343,1.611,3.001,0.303,353.973,10.389
2019-02-12 22:00:00,415.015,0.026,1951.88,0.381,130.385,1.024,-14.803,0.237,942.754,0.056,55.116,1.2,4.177,0.602,343.148,5.237
2019-02-12 23:00:00,414.974,0.014,1951.72,0.19,129.424,0.903,-14.419,0.098,942.559,0.072,66.265,4.025,5.326,0.827,342.667,4.681
2019-02-13 00:00:00,414.973,0.012,1951.67,0.158,130.182,0.822,-14.482,0.056,942.36,0.075,72.004,2.333,3.902,0.545,351.277,6.362
2019-02-13 01:00:00,414.935,0.023,1950.98,0.318,129.791,0.728,-14.506,0.09,942.327,0.054,76.778,1.471,2.79,0.43,1.032,5.569
2019-02-13 02:00:00,414.91,0.019,1950.48,0.226,129.845,0.996,-14.541,0.099,942.228,0.025,78.525,0.947,1.463,0.441,2.241,25.895
2019-02-13 03:00:00,414.891,0.015,1950.18,0.214,129.741,0.827,-14.354,0.07,942.038,0.104,80.573,0.436,2.606,0.697,331.497,18.529
2019-02-13 04:00:00,414.851,0.013,1949.66,0.16,129.387,0.914,-14.25,0.056,941.769,0.049,80.286,0.433,2.049,0.421,317.762,28.234
2019-02-13 05:00:00,414.856,0.026,1949.71,0.276,129.775,0.845,-14.171,0.099,941.525,0.085,79.97,0.509,1.719,0.653,336.528,19.687
2019-02-13 06:00:00,414.88,0.018,1949.96,0.265,129.788,0.782,-14.404,0.169,941.6,0.083,80.226,0.474,1.182,0.375,65.603,50.42
2019-02-13 07:00:00,414.878,0.013,1949.91,0.125,129.586,0.84,-14.615,0.029,941.729,0.037,79.727,0.191,1.594,0.421,137.667,16.263
2019-02-13 08:00:00,414.895,0.015,1949.99,0.152,130.33,0.825,-14.631,0.042,941.781,0.055,80.803,0.619,2.568,0.44,142.636,15.324
2019-02-13 09:00:00,414.91,0.011,1950.01,0.164,130.385,1.026,-14.329,0.254,941.793,0.015,81.882,0.904,1.552,0.357,154.394,19.586
2019-02-13 10:00:00,414.841,0.041,1949.1,0.521,130.231,1.023,-13.161,0.532,941.708,0.065,75.346,2.715,1.182,0.683,179.663,57.353
2019-02-13 11:00:00,414.764,0.029,1948.34,0.255,129.993,0.845,-12.388,0.247,941.645,0.034,73.999,1.27,1.167,0.431,185.995,42.493
2019-02-13 12:00:00,414.801,0.05,1948.8,0.494,129.885,0.884,-12.599,0.225,941.604,0.039,79.233,2.912,2.413,1.64,170.562,43.795
2019-02-13 13:00:00,414.82,0.056,1949.02,0.557,129.997,0.91,-12.318,0.192,941.459,0.073,89.383,1.618,3.512,0.79,189.51,10.166
2019-02-13 14:00:00,414.738,0.031,1948.1,0.382,129.418,0.75,-12.017,0.086,941.475,0.083,89.837,0.68,3.616,0.773,182.495,10.631
2019-02-13 15:00:00,414.748,0.023,1948.45,0.336,129.939,0.949,-11.956,0.05,941.541,0.032,91.226,0.521,2.541,0.787,176.934,18.482
2019-02-13 16:00:00,414.785,0.021,1948.98,0.262,129.887,0.846,-11.717,0.105,941.602,0.053,91.464,0.445,1.752,0.952,180.391,55.514
2019-02-13 17:00:00,414.731,0.039,1948.37,0.517,129.449,0.798,-11.674,0.063,941.388,0.05,91.2,0.807,1.657,0.569,148.296,91.241
2019-02-13 18:00:00,414.632,0.047,1947.16,0.593,128.781,0.904,-11.835,0.064,941.361,0.04,88.425,1.765,1.836,0.757,260.467,71.721
2019-02-13 19:00:00,414.729,0.041,1948.11,0.436,129.517,1.106,-11.756,0.083,941.342,0.106,87.248,4.039,1.563,0.836,138.728,42.603
2019-02-13 20:00:00,414.74,0.021,1947.91,0.426,129.456,0.81,-11.492,0.083,941.206,0.032,79.928,5.041,1.511,0.627,143.304,57.322
2019-02-13 21:00:00,414.648,0.031,1946.41,0.363,129.09,1.045,-11.351,0.071,941.144,0.043,75.788,2.796,2.703,1.018,148.149,56.07
2019-02-13 22:00:00,414.607,0.031,1946.02,0.496,128.242,0.823,-11.216,0.078,940.856,0.097,76.658,4.438,3.296,0.75,182.237,14.201
2019-02-13 23:00:00,414.645,0.014,1946.68,0.222,128.726,0.729,-11.241,0.071,940.554,0.095,85.777,1.777,2.914,1.069,167.017,21.435
2019-02-14 00:00:00,414.647,0.013,1946.56,0.295,129.085,0.832,-11.123,0.095,940.247,0.137,84.029,3.087,2.197,0.715,153.854,43.935
2019-02-14 01:00:00,414.685,0.02,1946.15,0.324,128.62,0.811,-10.898,0.164,939.894,0.143,77.866,5.6,3.174,0.87,166.335,23.217
2019-02-14 02:00:00,414.721,0.013,1946.54,0.249,128.692,0.815,-10.976,0.169,939.509,0.152,81.444,4.187,1.243,0.793,170.896,62.592
2019-02-14 03:00:00,414.706,0.02,1946.38,0.155,128.708,0.844,-11.106,0.027,938.886,0.191,90.035,1.44,1.186,0.44,232.769,80.77
2019-02-14 04:00:00,414.538,0.043,1945.49,0.365,128.26,0.855,-11.365,0.144,938.306,0.174,92.741,0.577,4.25,1.0,325.2,8.336
2019-02-14 05:00:00,414.496,0.024,1945.17,0.218,128.21,0.744,-11.619,0.037,937.686,0.195,92.122,0.444,2.704,0.473,340.706,11.974
2019-02-14 06:00:00,414.439,0.026,1944.33,0.485,127.984,0.983,-11.71,0.073,936.984,0.221,91.55,0.588,3.283,0.803,334.425,10.269
2019-02-14 07:00:00,414.404,0.024,1943.64,0.197,127.26,0.88,-12.003,0.113,936.612,0.065,91.237,0.591,4.014,0.518,338.636,5.411
2019-02-14 08:00:00,414.343,0.014,1943.22,0.155,127.297,0.837,-12.227,0.04,936.298,0.134,90.101,0.611,3.525,0.382,343.729,5.378
2019-02-14 09:00:00,414.351,0.013,1943.41,0.126,127.261,0.761,-12.319,0.052,935.785,0.138,90.326,0.59,3.579,0.44,345.009,9.866
2019-02-14 10:00:00,414.363,0.017,1943.43,0.121,127.43,0.863,-12.547,0.084,935.342,0.188,90.107,0.642,1.192,0.553,295.806,37.978
2019-02-14 11:00:00,414.418,0.023,1943.58,0.173,127.95,0.869,-12.559,0.055,934.687,0.171,87.72,1.058,2.366,1.059,304.025,52.924
2019-02-14 12:00:00,414.408,0.024,1943.59,0.22,127.904,0.881,-12.513,0.051,934.243,0.102,91.61,0.779,3.005,0.916,348.761,24.323
2019-02-14 13:00:00,414.493,0.016,1944.26,0.258,128.099,0.849,-12.693,0.168,933.79,0.121,90.752,1.426,1.528,0.543,64.817,43.719
2019-02-14 14:00:00,414.507,0.018,1943.95,0.186,128.371,0.705,-13.022,0.048,933.508,0.103,86.656,0.709,1.655,0.496,42.687,30.346
2019-02-14 15:00:00,414.65,0.135,1945.83,1.615,128.912,0.975,-13.084,0.122,933.089,0.149,89.615,1.561,4.91,1.212,333.217,9.352
2019-02-14 16:00:00,414.946,0.031,1948.92,0.27,130.437,0.86,-13.606,0.123,932.904,0.04,89.368,0.794,2.94,1.183,315.906,56.368
2019-02-14 17:00:00,414.897,0.042,1948.43,0.384,130.26,0.938,-13.935,0.134,932.774,0.044,87.511,0.542,1.356,0.429,174.265,77.435
2019-02-14 18:00:00,414.756,0.058,1946.99,0.561,129.801,0.897,-13.919,0.104,932.761,0.046,86.182,0.758,1.812,0.627,313.036,39.032
2019-02-14 19:00:00,414.628,0.014,1945.38,0.215,128.369,0.959,-14.712,0.219,932.83,0.069,82.62,1.67,5.646,1.441,140.026,24.061
2019-02-14 20:00:00,414.699,0.031,1945.93,0.269,128.775,0.926,-14.705,0.073,933.142,0.119,77.732,2.239,5.183,0.656,138.522,11.011
2019-02-14 21:00:00,414.752,0.032,1946.27,0.284,129.049,0.89,-14.645,0.096,933.615,0.163,75.537,2.051,3.951,0.59,125.951,7.725
2019-02-14 22:00:00,414.879,0.038,1947.61,0.439,129.834,0.947,-14.671,0.057,934.08,0.181,72.914,1.629,2.861,0.753,135.118,12.193
2019-02-14 23:00:00,415.076,0.094,1949.71,0.978,130.757,0.832,-14.804,0.169,934.726,0.154,69.002,1.185,3.719,0.682,139.46,12.806
2019-02-15 00:00:00,415.279,0.036,1951.77,0.333,131.552,0.863,-15.125,0.089,935.1,0.153,65.554,1.218,3.995,0.865,149.24,11.332
2019-02-15 01:00:00,415.333,0.017,1952.21,0.199,132.014,0.698,-15.107,0.057,935.633,0.141,61.556,0.712,1.675,0.774,162.261,20.917
2019-02-15 02:00:00,415.351,0.016,1952.44,0.191,131.887,0.871,-15.075,0.052,936.229,0.173,59.02,0.902,1.304,0.413,155.554,22.905
2019-02-15 03:00:00,415.369,0.008,1952.63,0.108,132.255,0.99,-15.332,0.113,936.617,0.105,57.993,0.384,1.732,0.531,153.16,13.179
2019-02-15 04:00:00,415.367,0.013,1952.53,0.167,132.266,0.891,-15.81,0.184,937.057,0.103,61.109,1.162,1.692,0.438,158.518,10.826
2019-02-15 05:00:00,415.34,0.013,1952.26,0.147,132.087,0.792,-15.809,0.128,937.361,0.089,66.118,1.338,1.951,0.271,129.462,8.434
2019-02-15 06:00:00,415.355,0.013,1952.39,0.149,132.204,0.928,-15.982,0.133,937.843,0.202,64.194,0.733,2.364,0.274,134.345,9.768
2019-02-15 07:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-16.397,0.159,938.389,0.161,65.118,1.178,1.401,0.57,133.181,32.453
2019-02-15 08:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-16.103,0.091,938.916,0.134,72.573,3.641,1.365,0.495,24.289,56.893
2019-02-15 09:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-16.018,0.075,939.299,0.064,76.504,2.47,1.735,0.933,0.115,49.537
2019-02-15 10:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-16.041,0.127,939.666,0.132,80.976,1.713,1.875,0.679,334.8,19.783
2019-02-15 11:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-16.177,0.086,940.071,0.169,79.041,1.956,1.552,0.995,328.326,56.566
2019-02-15 12:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-16.376,0.1,940.452,0.112,75.741,2.527,0.939,0.336,46.405,55.526
2019-02-15 13:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-16.381,0.045,940.69,0.042,86.283,2.581,1.974,0.628,329.607,23.527
2019-02-15 14:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-16.513,0.092,940.807,0.052,86.085,1.078,1.053,0.64,47.534,74.591
2019-02-15 15:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-17.41,0.167,940.981,0.039,81.658,0.898,3.268,0.757,136.042,12.15
2019-02-15 16:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-17.538,0.145,941.068,0.051,82.937,1.398,4.993,0.71,130.372,9.774
2019-02-15 17:00:00,415.355,-9.99,1951.72,0.151,131.11,0.919,-17.994,0.298,941.228,0.053,73.221,2.526,5.329,0.573,134.388,6.474
2019-02-15 18:00:00,415.18,0.018,1951.72,0.151,131.11,0.919,-18.223,0.143,941.294,0.047,69.599,1.02,6.674,0.685,132.366,3.366
2019-02-15 19:00:00,415.256,0.041,1952.32,0.352,131.883,0.817,-18.347,0.133,941.554,0.085,68.868,0.836,7.109,0.599,137.1,4.031
2019-02-15 20:00:00,415.353,0.016,1952.78,0.174,132.161,0.752,-18.353,0.141,941.714,0.107,68.437,1.878,7.352,0.708,141.649,3.472
2019-02-15 21:00:00,415.367,0.01,1952.42,0.148,132.008,0.868,-18.193,0.125,942.059,0.074,64.581,0.8,5.918,0.456,141.088,6.001
2019-02-15 22:00:00,415.376,0.012,1952.36,0.118,131.637,0.897,-18.278,0.119,942.054,0.045,62.961,0.739,5.781,0.666,141.789,7.421
